,end,val,accn,fy,fp,form,filed,frame,ticker
8566,2014-12-31,154642000000,0000316709-15-000043,2015.0,Q2,10-Q,2015-08-06,,SCHW
8567,2014-12-31,154642000000,0000316709-15-000056,2015.0,Q3,10-Q,2015-11-05,,SCHW
8568,2014-12-31,154642000000,0000316709-16-000067,2015.0,FY,10-K,2016-02-24,CY2014Q4I,SCHW
8569,2015-03-31,160169000000,0000316709-15-000023,2015.0,Q1,10-Q,2015-05-07,CY2015Q1I,SCHW
8570,2015-06-30,163627000000,0000316709-15-000043,2015.0,Q2,10-Q,2015-08-06,CY2015Q2I,SCHW
8571,2015-09-30,170402000000,0000316709-15-000056,2015.0,Q3,10-Q,2015-11-05,CY2015Q3I,SCHW
8572,2015-12-31,183718000000,0000316709-16-000067,2015.0,FY,10-K,2016-02-24,,SCHW
8573,2015-12-31,183705000000,0000316709-16-000078,2016.0,Q1,10-Q,2016-05-06,,SCHW
8574,2015-12-31,183705000000,0000316709-16-000093,2016.0,Q2,10-Q,2016-08-05,,SCHW
8575,2015-12-31,183705000000,0000316709-16-000101,2016.0,Q3,10-Q,2016-11-07,,SCHW
8576,2015-12-31,183705000000,0000316709-17-000010,2016.0,FY,10-K,2017-02-23,CY2015Q4I,SCHW
8577,2016-03-31,190998000000,0000316709-16-000078,2016.0,Q1,10-Q,2016-05-06,CY2016Q1I,SCHW
8578,2016-06-30,198052000000,0000316709-16-000093,2016.0,Q2,10-Q,2016-08-05,CY2016Q2I,SCHW
8579,2016-09-30,209337000000,0000316709-16-000101,2016.0,Q3,10-Q,2016-11-07,CY2016Q3I,SCHW
8580,2016-12-31,223383000000,0000316709-17-000010,2016.0,FY,10-K,2017-02-23,,SCHW
8581,2016-12-31,223383000000,0000316709-17-000020,2017.0,Q1,10-Q,2017-05-08,,SCHW
8582,2016-12-31,223383000000,0000316709-17-000034,2017.0,Q2,10-Q,2017-08-07,,SCHW
8583,2016-12-31,223383000000,0000316709-17-000061,2017.0,Q3,10-Q,2017-11-07,,SCHW
8584,2016-12-31,223383000000,0000316709-18-000009,2017.0,FY,10-K,2018-02-22,CY2016Q4I,SCHW
8585,2017-03-31,227061000000,0000316709-17-000020,2017.0,Q1,10-Q,2017-05-08,CY2017Q1I,SCHW
8586,2017-06-30,220601000000,0000316709-17-000034,2017.0,Q2,10-Q,2017-08-07,CY2017Q2I,SCHW
8587,2017-09-30,230714000000,0000316709-17-000061,2017.0,Q3,10-Q,2017-11-07,CY2017Q3I,SCHW
8588,2017-12-31,243274000000,0000316709-18-000009,2017.0,FY,10-K,2018-02-22,,SCHW
8589,2017-12-31,243274000000,0000316709-18-000024,2018.0,Q1,10-Q,2018-05-09,,SCHW
8590,2017-12-31,243274000000,0000316709-18-000040,2018.0,Q2,10-Q,2018-08-08,,SCHW
8591,2017-12-31,243274000000,0000316709-18-000054,2018.0,Q3,10-Q,2018-11-07,,SCHW
8592,2017-12-31,243274000000,0000316709-19-000008,2018.0,FY,10-K,2019-02-22,CY2017Q4I,SCHW
8593,2018-03-31,248320000000,0000316709-18-000024,2018.0,Q1,10-Q,2018-05-09,CY2018Q1I,SCHW
8594,2018-06-30,261882000000,0000316709-18-000040,2018.0,Q2,10-Q,2018-08-08,CY2018Q2I,SCHW
8595,2018-09-30,272102000000,0000316709-18-000054,2018.0,Q3,10-Q,2018-11-07,CY2018Q3I,SCHW
8596,2018-12-31,296482000000,0000316709-19-000008,2018.0,FY,10-K,2019-02-22,,SCHW
8597,2018-12-31,296482000000,0000316709-19-000017,2019.0,Q1,10-Q,2019-05-08,,SCHW
8598,2018-12-31,296482000000,0000316709-19-000039,2019.0,Q2,10-Q,2019-08-07,,SCHW
8599,2018-12-31,296482000000,0000316709-19-000052,2019.0,Q3,10-Q,2019-11-07,,SCHW
8600,2018-12-31,296482000000,0000316709-20-000012,2019.0,FY,10-K,2020-02-26,CY2018Q4I,SCHW
8601,2019-03-31,282815000000,0000316709-19-000017,2019.0,Q1,10-Q,2019-05-08,CY2019Q1I,SCHW
8602,2019-06-30,276321000000,0000316709-19-000039,2019.0,Q2,10-Q,2019-08-07,CY2019Q2I,SCHW
8603,2019-09-30,278987000000,0000316709-19-000052,2019.0,Q3,10-Q,2019-11-07,CY2019Q3I,SCHW
8604,2019-12-31,294005000000,0000316709-20-000012,2019.0,FY,10-K,2020-02-26,,SCHW
8605,2019-12-31,294005000000,0000316709-20-000021,2020.0,Q1,10-Q,2020-05-08,,SCHW
8606,2019-12-31,294005000000,0000316709-20-000045,2020.0,Q2,10-Q,2020-08-10,,SCHW
8607,2019-12-31,294005000000,0000316709-20-000054,2020.0,Q3,10-Q,2020-11-09,,SCHW
8608,2019-12-31,294005000000,0000316709-21-000012,2020.0,FY,10-K,2021-02-24,,SCHW
8609,2019-12-31,294000000000,0000316709-22-000009,2021.0,FY,10-K,2022-02-24,,SCHW
8610,2019-12-31,294000000000,0000316709-23-000009,2022.0,FY,10-K,2023-02-24,CY2019Q4I,SCHW
8611,2020-03-31,370779000000,0000316709-20-000021,2020.0,Q1,10-Q,2020-05-08,CY2020Q1I,SCHW
8612,2020-06-30,400484000000,0000316709-20-000045,2020.0,Q2,10-Q,2020-08-10,CY2020Q2I,SCHW
8613,2020-09-30,419355000000,0000316709-20-000054,2020.0,Q3,10-Q,2020-11-09,CY2020Q3I,SCHW
8614,2020-12-31,549009000000,0000316709-21-000012,2020.0,FY,10-K,2021-02-24,,SCHW
8615,2020-12-31,549009000000,0000316709-21-000029,2021.0,Q1,10-Q,2021-05-07,,SCHW
8616,2020-12-31,549009000000,0000316709-21-000062,2021.0,Q2,10-Q,2021-08-06,,SCHW
8617,2020-12-31,549009000000,0000316709-21-000081,2021.0,Q3,10-Q,2021-11-08,,SCHW
8618,2020-12-31,549009000000,0000316709-22-000009,2021.0,FY,10-K,2022-02-24,CY2020Q4I,SCHW
8619,2021-03-31,563457000000,0000316709-21-000029,2021.0,Q1,10-Q,2021-05-07,CY2021Q1I,SCHW
8620,2021-06-30,574532000000,0000316709-21-000062,2021.0,Q2,10-Q,2021-08-06,CY2021Q2I,SCHW
8621,2021-09-30,607548000000,0000316709-21-000081,2021.0,Q3,10-Q,2021-11-08,CY2021Q3I,SCHW
8622,2021-12-31,667270000000,0000316709-22-000009,2021.0,FY,10-K,2022-02-24,,SCHW
8623,2021-12-31,667270000000,0000316709-22-000018,2022.0,Q1,10-Q,2022-05-09,,SCHW
8624,2021-12-31,667270000000,0000316709-22-000028,2022.0,Q2,10-Q,2022-08-08,,SCHW
8625,2021-12-31,667270000000,0000316709-22-000045,2022.0,Q3,10-Q,2022-11-08,,SCHW
8626,2021-12-31,667270000000,0000316709-23-000009,2022.0,FY,10-K,2023-02-24,CY2021Q4I,SCHW
8627,2022-03-31,680950000000,0000316709-22-000018,2022.0,Q1,10-Q,2022-05-09,CY2022Q1I,SCHW
8628,2022-06-30,637557000000,0000316709-22-000028,2022.0,Q2,10-Q,2022-08-08,CY2022Q2I,SCHW
8629,2022-09-30,577563000000,0000316709-22-000045,2022.0,Q3,10-Q,2022-11-08,CY2022Q3I,SCHW
8630,2022-12-31,551772000000,0000316709-23-000009,2022.0,FY,10-K,2023-02-24,,SCHW
8631,2022-12-31,551772000000,0000316709-23-000026,2023.0,Q1,10-Q,2023-05-08,,SCHW
8632,2022-12-31,551772000000,0000316709-23-000037,2023.0,Q2,10-Q,2023-08-08,,SCHW
8633,2022-12-31,551772000000,0000316709-23-000062,2023.0,Q3,10-Q,2023-11-08,,SCHW
8634,2022-12-31,551772000000,0000316709-24-000018,2023.0,FY,10-K,2024-02-23,CY2022Q4I,SCHW
8635,2023-03-31,535552000000,0000316709-23-000026,2023.0,Q1,10-Q,2023-05-08,CY2023Q1I,SCHW
8636,2023-06-30,511505000000,0000316709-23-000037,2023.0,Q2,10-Q,2023-08-08,CY2023Q2I,SCHW
8637,2023-09-30,475204000000,0000316709-23-000062,2023.0,Q3,10-Q,2023-11-08,CY2023Q3I,SCHW
8638,2023-12-31,493178000000,0000316709-24-000018,2023.0,FY,10-K,2024-02-23,,SCHW
8639,2023-12-31,493178000000,0000316709-24-000044,2024.0,Q1,10-Q,2024-05-09,CY2023Q4I,SCHW
8640,2024-03-31,468784000000,0000316709-24-000044,2024.0,Q1,10-Q,2024-05-09,CY2024Q1I,SCHW
8641,2008-12-31,7603300000,0001193125-09-186885,2009.0,Q2,10-Q/A,2009-09-03,,SYK
8642,2008-12-31,7603300000,0001193125-09-229142,2009.0,Q3,10-Q,2009-11-09,,SYK
8643,2008-12-31,7603300000,0001193125-10-042997,2009.0,FY,10-K,2010-02-26,CY2008Q4I,SYK
8644,2009-06-30,7923500000,0001193125-09-186885,2009.0,Q2,10-Q/A,2009-09-03,CY2009Q2I,SYK
8645,2009-09-30,8459200000,0001193125-09-229142,2009.0,Q3,10-Q,2009-11-09,CY2009Q3I,SYK
8646,2009-12-31,9071300000,0001193125-10-042997,2009.0,FY,10-K,2010-02-26,,SYK
8647,2009-12-31,9071300000,0001193125-10-098095,2010.0,Q1,10-Q,2010-04-29,,SYK
8648,2009-12-31,9071300000,0001193125-10-182697,2010.0,Q2,10-Q,2010-08-09,,SYK
8649,2009-12-31,9071300000,0001193125-10-248001,2010.0,Q3,10-Q,2010-11-04,,SYK
8650,2009-12-31,9071300000,0001193125-11-039845,2010.0,FY,10-K,2011-02-18,,SYK
8651,2009-12-31,9071000000,0000310764-12-000031,2011.0,FY,10-K,2012-02-13,CY2009Q4I,SYK
8652,2010-03-31,10098400000,0001193125-10-098095,2010.0,Q1,10-Q,2010-04-29,CY2010Q1I,SYK
8653,2010-06-30,10060100000,0001193125-10-182697,2010.0,Q2,10-Q,2010-08-09,CY2010Q2I,SYK
8654,2010-09-30,10771900000,0001193125-10-248001,2010.0,Q3,10-Q,2010-11-04,CY2010Q3I,SYK
8655,2010-12-31,10895100000,0001193125-11-039845,2010.0,FY,10-K,2011-02-18,,SYK
8656,2010-12-31,10895100000,0001193125-11-125202,2011.0,Q1,10-Q,2011-05-04,,SYK
8657,2010-12-31,10895100000,0001193125-11-200017,2011.0,Q2,10-Q,2011-07-28,,SYK
8658,2010-12-31,10895000000,0000310764-11-000151,2011.0,Q3,10-Q,2011-10-28,,SYK
8659,2010-12-31,10895000000,0000310764-12-000031,2011.0,FY,10-K,2012-02-13,,SYK
8660,2010-12-31,10658000000,0000310764-13-000054,2012.0,FY,10-K,2013-02-27,CY2010Q4I,SYK
8661,2011-03-31,11231000000,0001193125-11-125202,2011.0,Q1,10-Q,2011-05-04,CY2011Q1I,SYK
8662,2011-06-30,11596400000,0001193125-11-200017,2011.0,Q2,10-Q,2011-07-28,CY2011Q2I,SYK
8663,2011-09-30,12083000000,0000310764-11-000151,2011.0,Q3,10-Q,2011-10-28,CY2011Q3I,SYK
8664,2011-12-31,12405000000,0000310764-12-000031,2011.0,FY,10-K,2012-02-13,,SYK
8665,2011-12-31,12405000000,0000310764-12-000129,2012.0,Q1,10-Q,2012-04-24,,SYK
8666,2011-12-31,12405000000,0000310764-12-000178,2012.0,Q2,10-Q,2012-07-24,,SYK
8667,2011-12-31,12405000000,0000310764-12-000240,2012.0,Q3,10-Q,2012-10-22,,SYK
8668,2011-12-31,12146000000,0000310764-13-000054,2012.0,FY,10-K,2013-02-27,,SYK
8669,2011-12-31,12146000000,0000310764-14-000021,2013.0,FY,10-K,2014-02-13,CY2011Q4I,SYK
8670,2012-03-31,12459000000,0000310764-12-000129,2012.0,Q1,10-Q,2012-04-24,CY2012Q1I,SYK
8671,2012-06-30,12262000000,0000310764-12-000178,2012.0,Q2,10-Q,2012-07-24,CY2012Q2I,SYK
8672,2012-09-30,12777000000,0000310764-12-000240,2012.0,Q3,10-Q,2012-10-22,CY2012Q3I,SYK
8673,2012-12-31,13206000000,0000310764-13-000054,2012.0,FY,10-K,2013-02-27,,SYK
8674,2012-12-31,13206000000,0000310764-13-000110,2013.0,Q1,10-Q,2013-04-30,,SYK
8675,2012-12-31,13206000000,0000310764-13-000158,2013.0,Q2,10-Q,2013-07-23,,SYK
8676,2012-12-31,13206000000,0000310764-13-000210,2013.0,Q3,10-Q,2013-10-23,,SYK
8677,2012-12-31,13206000000,0000310764-14-000021,2013.0,FY,10-K,2014-02-13,,SYK
8678,2012-12-31,13206000000,0000310764-15-000022,2014.0,FY,10-K,2015-02-12,CY2012Q4I,SYK
8679,2013-03-31,14089000000,0000310764-13-000110,2013.0,Q1,10-Q,2013-04-30,CY2013Q1I,SYK
8680,2013-06-30,14382000000,0000310764-13-000158,2013.0,Q2,10-Q,2013-07-23,CY2013Q2I,SYK
8681,2013-09-30,14883000000,0000310764-13-000210,2013.0,Q3,10-Q,2013-10-23,CY2013Q3I,SYK
8682,2013-12-31,15743000000,0000310764-14-000021,2013.0,FY,10-K,2014-02-13,,SYK
8683,2013-12-31,15743000000,0000310764-14-000091,2014.0,Q1,10-Q,2014-04-24,,SYK
8684,2013-12-31,15743000000,0000310764-14-000137,2014.0,Q2,10-Q,2014-07-24,,SYK
8685,2013-12-31,15743000000,0000310764-14-000187,2014.0,Q3,10-Q,2014-10-23,,SYK
8686,2013-12-31,15743000000,0000310764-15-000022,2014.0,FY,10-K,2015-02-12,,SYK
8687,2013-12-31,15399000000,0000310764-16-000226,2015.0,FY,10-K,2016-02-11,CY2013Q4I,SYK
8688,2014-03-31,16159000000,0000310764-14-000091,2014.0,Q1,10-Q,2014-04-24,CY2014Q1I,SYK
8689,2014-06-30,17229000000,0000310764-14-000137,2014.0,Q2,10-Q,2014-07-24,CY2014Q2I,SYK
8690,2014-09-30,17515000000,0000310764-14-000187,2014.0,Q3,10-Q,2014-10-23,CY2014Q3I,SYK
8691,2014-12-31,17713000000,0000310764-15-000022,2014.0,FY,10-K,2015-02-12,,SYK
8692,2014-12-31,17713000000,0000310764-15-000074,2015.0,Q1,10-Q,2015-04-30,,SYK
8693,2014-12-31,17713000000,0000310764-15-000109,2015.0,Q2,10-Q,2015-07-29,,SYK
8694,2014-12-31,17713000000,0000310764-15-000153,2015.0,Q3,10-Q,2015-10-23,,SYK
8695,2014-12-31,17279000000,0000310764-16-000226,2015.0,FY,10-K,2016-02-11,,SYK
8696,2014-12-31,17258000000,0000310764-17-000034,2016.0,FY,10-K,2017-02-09,CY2014Q4I,SYK
8697,2015-03-31,16580000000,0000310764-15-000074,2015.0,Q1,10-Q,2015-04-30,CY2015Q1I,SYK
8698,2015-06-30,16819000000,0000310764-15-000109,2015.0,Q2,10-Q,2015-07-29,CY2015Q2I,SYK
8699,2015-09-30,15917000000,0000310764-15-000153,2015.0,Q3,10-Q,2015-10-23,CY2015Q3I,SYK
8700,2015-12-31,16247000000,0000310764-16-000226,2015.0,FY,10-K,2016-02-11,,SYK
8701,2015-12-31,16223000000,0000310764-16-000320,2016.0,Q1,10-Q,2016-04-22,,SYK
8702,2015-12-31,16223000000,0000310764-16-000392,2016.0,Q2,10-Q,2016-07-22,,SYK
8703,2015-12-31,16223000000,0000310764-16-000458,2016.0,Q3,10-Q,2016-10-28,,SYK
8704,2015-12-31,16223000000,0000310764-17-000034,2016.0,FY,10-K,2017-02-09,,SYK
8705,2015-12-31,16223000000,0000310764-18-000031,2017.0,FY,10-K,2018-02-08,CY2015Q4I,SYK
8706,2016-03-31,19668000000,0000310764-16-000320,2016.0,Q1,10-Q,2016-04-22,CY2016Q1I,SYK
8707,2016-06-30,20520000000,0000310764-16-000392,2016.0,Q2,10-Q,2016-07-22,CY2016Q2I,SYK
8708,2016-09-30,20187000000,0000310764-16-000458,2016.0,Q3,10-Q,2016-10-28,CY2016Q3I,SYK
8709,2016-12-31,20435000000,0000310764-17-000034,2016.0,FY,10-K,2017-02-09,,SYK
8710,2016-12-31,20435000000,0000310764-17-000102,2017.0,Q1,10-Q,2017-04-27,,SYK
8711,2016-12-31,20435000000,0000310764-17-000136,2017.0,Q2,10-Q,2017-07-28,,SYK
8712,2016-12-31,20435000000,0000310764-17-000164,2017.0,Q3,10-Q,2017-10-27,,SYK
8713,2016-12-31,20435000000,0000310764-18-000031,2017.0,FY,10-K,2018-02-08,,SYK
8714,2016-12-31,20435000000,0000310764-19-000014,2018.0,FY,10-K,2019-02-07,CY2016Q4I,SYK
8715,2017-03-31,20517000000,0000310764-17-000102,2017.0,Q1,10-Q,2017-04-27,CY2017Q1I,SYK
8716,2017-06-30,21292000000,0000310764-17-000136,2017.0,Q2,10-Q,2017-07-28,CY2017Q2I,SYK
8717,2017-09-30,21485000000,0000310764-17-000164,2017.0,Q3,10-Q,2017-10-27,CY2017Q3I,SYK
8718,2017-12-31,22197000000,0000310764-18-000031,2017.0,FY,10-K,2018-02-08,,SYK
8719,2017-12-31,22197000000,0000310764-18-000110,2018.0,Q1,10-Q,2018-04-27,,SYK
8720,2017-12-31,22197000000,0000310764-18-000185,2018.0,Q2,10-Q,2018-07-25,,SYK
8721,2017-12-31,22197000000,0000310764-18-000205,2018.0,Q3,10-Q,2018-10-26,,SYK
8722,2017-12-31,22197000000,0000310764-19-000014,2018.0,FY,10-K,2019-02-07,,SYK
8723,2017-12-31,22197000000,0000310764-20-000014,2019.0,FY,10-K,2020-02-06,CY2017Q4I,SYK
8724,2018-03-31,22133000000,0000310764-18-000110,2018.0,Q1,10-Q,2018-04-27,CY2018Q1I,SYK
8725,2018-06-30,21570000000,0000310764-18-000185,2018.0,Q2,10-Q,2018-07-25,CY2018Q2I,SYK
8726,2018-09-30,22084000000,0000310764-18-000205,2018.0,Q3,10-Q,2018-10-26,CY2018Q3I,SYK
8727,2018-12-31,27229000000,0000310764-19-000014,2018.0,FY,10-K,2019-02-07,,SYK
8728,2018-12-31,27229000000,0000310764-19-000071,2019.0,Q1,10-Q,2019-04-24,,SYK
8729,2018-12-31,27229000000,0000310764-19-000110,2019.0,Q2,10-Q,2019-07-26,,SYK
8730,2018-12-31,27229000000,0000310764-19-000140,2019.0,Q3,10-Q,2019-10-30,,SYK
8731,2018-12-31,27229000000,0000310764-20-000014,2019.0,FY,10-K,2020-02-06,,SYK
8732,2018-12-31,27229000000,0000310764-21-000027,2020.0,FY,10-K,2021-02-11,CY2018Q4I,SYK
8733,2019-03-31,25937000000,0000310764-19-000071,2019.0,Q1,10-Q,2019-04-24,CY2019Q1I,SYK
8734,2019-06-30,26354000000,0000310764-19-000110,2019.0,Q2,10-Q,2019-07-26,CY2019Q2I,SYK
8735,2019-09-30,26659000000,0000310764-19-000140,2019.0,Q3,10-Q,2019-10-30,CY2019Q3I,SYK
8736,2019-12-31,30167000000,0000310764-20-000014,2019.0,FY,10-K,2020-02-06,,SYK
8737,2019-12-31,30167000000,0000310764-20-000069,2020.0,Q1,10-Q,2020-05-01,,SYK
8738,2019-12-31,30167000000,0000310764-20-000125,2020.0,Q2,10-Q,2020-07-31,,SYK
8739,2019-12-31,30167000000,0000310764-20-000150,2020.0,Q3,10-Q,2020-10-30,,SYK
8740,2019-12-31,30167000000,0000310764-21-000027,2020.0,FY,10-K,2021-02-11,,SYK
8741,2019-12-31,30167000000,0000310764-22-000028,2021.0,FY,10-K,2022-02-11,CY2019Q4I,SYK
8742,2020-03-31,29440000000,0000310764-20-000069,2020.0,Q1,10-Q,2020-05-01,CY2020Q1I,SYK
8743,2020-06-30,31483000000,0000310764-20-000125,2020.0,Q2,10-Q,2020-07-31,CY2020Q2I,SYK
8744,2020-09-30,32286000000,0000310764-20-000150,2020.0,Q3,10-Q,2020-10-30,CY2020Q3I,SYK
8745,2020-12-31,34330000000,0000310764-21-000027,2020.0,FY,10-K,2021-02-11,,SYK
8746,2020-12-31,34330000000,0000310764-21-000065,2021.0,Q1,10-Q,2021-04-28,,SYK
8747,2020-12-31,34330000000,0000310764-21-000111,2021.0,Q2,10-Q,2021-07-28,,SYK
8748,2020-12-31,34330000000,0000310764-21-000146,2021.0,Q3,10-Q,2021-10-29,,SYK
8749,2020-12-31,34330000000,0000310764-22-000028,2021.0,FY,10-K,2022-02-11,,SYK
8750,2020-12-31,34330000000,0000310764-23-000017,2022.0,FY,10-K,2023-02-10,CY2020Q4I,SYK
8751,2021-03-31,33455000000,0000310764-21-000065,2021.0,Q1,10-Q,2021-04-28,CY2021Q1I,SYK
8752,2021-06-30,33698000000,0000310764-21-000111,2021.0,Q2,10-Q,2021-07-28,CY2021Q2I,SYK
8753,2021-09-30,34145000000,0000310764-21-000146,2021.0,Q3,10-Q,2021-10-29,CY2021Q3I,SYK
8754,2021-12-31,34631000000,0000310764-22-000028,2021.0,FY,10-K,2022-02-11,,SYK
8755,2021-12-31,34631000000,0000310764-22-000062,2022.0,Q1,10-Q,2022-04-29,,SYK
8756,2021-12-31,34631000000,0000310764-22-000092,2022.0,Q2,10-Q,2022-07-27,,SYK
8757,2021-12-31,34631000000,0000310764-22-000105,2022.0,Q3,10-Q,2022-11-01,,SYK
8758,2021-12-31,34631000000,0000310764-23-000017,2022.0,FY,10-K,2023-02-10,CY2021Q4I,SYK
8759,2022-03-31,36137000000,0000310764-22-000062,2022.0,Q1,10-Q,2022-04-29,CY2022Q1I,SYK
8760,2022-06-30,36032000000,0000310764-22-000092,2022.0,Q2,10-Q,2022-07-27,CY2022Q2I,SYK
8761,2022-09-30,35983000000,0000310764-22-000105,2022.0,Q3,10-Q,2022-11-01,CY2022Q3I,SYK
8762,2022-12-31,36884000000,0000310764-23-000017,2022.0,FY,10-K,2023-02-10,,SYK
8763,2022-12-31,36884000000,0000310764-23-000067,2023.0,Q1,10-Q,2023-05-02,,SYK
8764,2022-12-31,36884000000,0000310764-23-000106,2023.0,Q2,10-Q,2023-08-04,,SYK
8765,2022-12-31,36884000000,0000310764-23-000116,2023.0,Q3,10-Q,2023-11-03,,SYK
8766,2022-12-31,36884000000,0000310764-24-000024,2023.0,FY,10-K,2024-02-14,CY2022Q4I,SYK
8767,2023-03-31,36830000000,0000310764-23-000067,2023.0,Q1,10-Q,2023-05-02,CY2023Q1I,SYK
8768,2023-06-30,37409000000,0000310764-23-000106,2023.0,Q2,10-Q,2023-08-04,CY2023Q2I,SYK
8769,2023-09-30,38042000000,0000310764-23-000116,2023.0,Q3,10-Q,2023-11-03,CY2023Q3I,SYK
8770,2023-12-31,39912000000,0000310764-24-000024,2023.0,FY,10-K,2024-02-14,,SYK
8771,2023-12-31,39912000000,0000310764-24-000064,2024.0,Q1,10-Q,2024-05-01,CY2023Q4I,SYK
8772,2024-03-31,39402000000,0000310764-24-000064,2024.0,Q1,10-Q,2024-05-01,CY2024Q1I,SYK
8773,2008-12-27,50472000000,0000950123-09-028975,2009.0,Q2,10-Q,2009-08-03,,INTC
8774,2008-12-27,50472000000,0000950123-09-056321,2009.0,Q3,10-Q,2009-11-02,,INTC
8775,2008-12-27,50472000000,0000950123-10-015237,2009.0,FY,10-K,2010-02-22,CY2008Q4I,INTC
8776,2009-06-27,49061000000,0000950123-09-028975,2009.0,Q2,10-Q,2009-08-03,CY2009Q2I,INTC
8777,2009-09-26,50996000000,0000950123-09-056321,2009.0,Q3,10-Q,2009-11-02,CY2009Q3I,INTC
8778,2009-12-26,53095000000,0000950123-10-015237,2009.0,FY,10-K,2010-02-22,,INTC
8779,2009-12-26,53095000000,0000950123-10-042822,2010.0,Q1,10-Q,2010-05-03,,INTC
8780,2009-12-26,53095000000,0000950123-10-070570,2010.0,Q2,10-Q,2010-07-30,,INTC
8781,2009-12-26,53095000000,0000950123-10-099521,2010.0,Q3,10-Q,2010-11-02,,INTC
8782,2009-12-26,53095000000,0000950123-11-015783,2010.0,FY,10-K,2011-02-18,CY2009Q4I,INTC
8783,2010-03-27,55773000000,0000950123-10-042822,2010.0,Q1,10-Q,2010-05-03,CY2010Q1I,INTC
8784,2010-06-26,57691000000,0000950123-10-070570,2010.0,Q2,10-Q,2010-07-30,CY2010Q2I,INTC
8785,2010-09-25,60588000000,0000950123-10-099521,2010.0,Q3,10-Q,2010-11-02,CY2010Q3I,INTC
8786,2010-12-25,63186000000,0000950123-11-015783,2010.0,FY,10-K,2011-02-18,,INTC
8787,2010-12-25,63186000000,0000950123-11-047498,2011.0,Q1,10-Q,2011-05-09,,INTC
8788,2010-12-25,63186000000,0000950123-11-074495,2011.0,Q2,10-Q,2011-08-08,,INTC
8789,2010-12-25,63186000000,0001193125-11-297669,2011.0,Q3,10-Q,2011-11-04,,INTC
8790,2010-12-25,63186000000,0001193125-12-075534,2011.0,FY,10-K,2012-02-23,CY2010Q4I,INTC
8791,2011-04-02,65552000000,0000950123-11-047498,2011.0,Q1,10-Q,2011-05-09,CY2011Q1I,INTC
8792,2011-07-02,66089000000,0000950123-11-074495,2011.0,Q2,10-Q,2011-08-08,CY2011Q2I,INTC
8793,2011-10-01,70551000000,0001193125-11-297669,2011.0,Q3,10-Q,2011-11-04,CY2011Q3I,INTC
8794,2011-12-31,71119000000,0001193125-12-075534,2011.0,FY,10-K,2012-02-23,,INTC
8795,2011-12-31,71119000000,0001193125-12-212253,2012.0,Q1,10-Q,2012-05-04,,INTC
8796,2011-12-31,71119000000,0001193125-12-329132,2012.0,Q2,10-Q,2012-08-01,,INTC
8797,2011-12-31,71119000000,0001193125-12-444095,2012.0,Q3,10-Q,2012-10-31,,INTC
8798,2011-12-31,71119000000,0001193125-13-065416,2012.0,FY,10-K,2013-02-19,CY2011Q4I,INTC
8799,2012-03-31,71817000000,0001193125-12-212253,2012.0,Q1,10-Q,2012-05-04,CY2012Q1I,INTC
8800,2012-06-30,72352000000,0001193125-12-329132,2012.0,Q2,10-Q,2012-08-01,CY2012Q2I,INTC
8801,2012-09-29,74441000000,0001193125-12-444095,2012.0,Q3,10-Q,2012-10-31,CY2012Q3I,INTC
8802,2012-12-29,84351000000,0001193125-13-065416,2012.0,FY,10-K,2013-02-19,,INTC
8803,2012-12-29,84351000000,0000050863-13-000043,2013.0,Q1,10-Q,2013-04-29,,INTC
8804,2012-12-29,84351000000,0000050863-13-000087,2013.0,Q2,10-Q,2013-07-29,,INTC
8805,2012-12-29,84351000000,0000050863-13-000104,2013.0,Q3,10-Q,2013-10-28,,INTC
8806,2012-12-29,84351000000,0000050863-14-000020,2013.0,FY,10-K,2014-02-14,CY2012Q4I,INTC
8807,2013-03-30,83083000000,0000050863-13-000043,2013.0,Q1,10-Q,2013-04-29,CY2013Q1I,INTC
8808,2013-06-29,85661000000,0000050863-13-000087,2013.0,Q2,10-Q,2013-07-29,CY2013Q2I,INTC
8809,2013-09-28,90551000000,0000050863-13-000104,2013.0,Q3,10-Q,2013-10-28,CY2013Q3I,INTC
8810,2013-12-28,92358000000,0000050863-14-000020,2013.0,FY,10-K,2014-02-14,,INTC
8811,2013-12-28,92358000000,0000050863-14-000032,2014.0,Q1,10-Q,2014-04-25,,INTC
8812,2013-12-28,92358000000,0000050863-14-000058,2014.0,Q2,10-Q,2014-07-25,,INTC
8813,2013-12-28,92358000000,0000050863-14-000069,2014.0,Q3,10-Q,2014-10-29,,INTC
8814,2013-12-28,92358000000,0000050863-15-000015,2014.0,FY,10-K,2015-02-13,,INTC
8815,2013-12-28,92358000000,0000050863-15-000038,2014.0,FY,8-K,2015-06-05,CY2013Q4I,INTC
8816,2014-03-29,91932000000,0000050863-14-000032,2014.0,Q1,10-Q,2014-04-25,CY2014Q1I,INTC
8817,2014-06-28,91793000000,0000050863-14-000058,2014.0,Q2,10-Q,2014-07-25,CY2014Q2I,INTC
8818,2014-09-27,90616000000,0000050863-14-000069,2014.0,Q3,10-Q,2014-10-29,CY2014Q3I,INTC
8819,2014-12-27,91956000000,0000050863-15-000015,2014.0,FY,10-K,2015-02-13,,INTC
8820,2014-12-27,91956000000,0000050863-15-000028,2015.0,Q1,10-Q,2015-04-27,,INTC
8821,2014-12-27,91956000000,0000050863-15-000038,2014.0,FY,8-K,2015-06-05,,INTC
